Request_ID,Request_Date,Region,Service_Type,Priority,Customer_Type,Technician_ID,Assignment_Time_Min,Travel_Time_Min,Service_Time_Min,Delay_Reason,Spare_Part_Delay_Min,Approval_Delay_Min,Waiting_Time_Min,Total_Resolution_Time_Min,SLA_Time_Min,SLA_Status,Customer_Rating,Service_Status
SR17549,01-06-2025,Hyderabad,Equipment Repair,High,Business,T126,45.9,61.9,86.5,Technician Availability,0,0,41.4,235.7,240,Within SLA,4.4,Cancelled
SR17550,15-11-2025,Bangalore,Electrical Service,Low,Industrial,T121,12,74.5,107.1,Approval,0,97.1,138.5,332.1,300,Breached,4.8,Completed
SR17551,04-01-2026,Mumbai,Network Support,Medium,Industrial,T105,19.7,42,107.6,Travel,0,0,53.4,222.7,270,Within SLA,4.6,Completed
SR17552,14-07-2026,Chennai,Installation,Low,Business,T124,20.3,25.5,88.1,Technician Availability,0,0,19.9,153.8,300,Within SLA,4.7,Completed
SR17553,07-04-2026,Hyderabad,Installation,Low,Industrial,T111,26,110.4,111.4,No Delay,0,0,46.2,294,300,Within SLA,4.3,Completed
SR17554,12-01-2025,Mumbai,Electrical Service,Low,Residential,T102,47.4,82.1,101.2,Spare Part,123,0,153.4,384.1,300,Breached,3.7,Completed
SR17555,05-06-2025,Chennai,Equipment Repair,Medium,Business,T115,34.4,55.9,101.8,Spare Part,157.1,0,158.3,350.4,270,Breached,4.1,Completed
SR17556,22-04-2026,Mumbai,Preventive Maintenance,Low,Residential,T114,52.1,10,125.6,Spare Part,102.1,0,144.7,332.4,300,Breached,4.7,Completed
SR17557,05-02-2026,Chennai,Installation,Low,Industrial,T114,47.1,42.6,102.7,No Delay,0,0,21.5,213.9,300,Within SLA,4.6,Completed
SR17558,26-06-2025,Pune,Electrical Service,Medium,Industrial,T108,20.1,90.2,140,No Delay,0,0,33.5,283.8,270,Breached,4.7,Completed
SR17559,07-12-2025,Chennai,Electrical Service,Medium,Business,T120,33.4,77.7,44.6,Technician Availability,0,0,39,194.7,270,Within SLA,3.8,Completed
SR17560,26-02-2025,Hyderabad,Electrical Service,High,Business,T125,53.4,45.5,57.8,Travel,0,0,5,161.7,240,Within SLA,4.8,Completed
SR17561,24-03-2026,Mumbai,Preventive Maintenance,Low,Business,T108,22.2,40.9,70.6,No Delay,0,0,52.1,185.8,300,Within SLA,5,Completed
SR17562,22-07-2025,Mumbai,Installation,High,Business,T105,43.6,80.2,53,Approval,0,103.6,127.9,304.7,240,Breached,4.1,Completed
SR17563,21-07-2025,Mumbai,Electrical Service,High,Industrial,T105,24.1,46.2,139.4,Travel,0,0,26.7,236.4,240,Within SLA,4.9,Completed
SR17564,26-11-2025,Bangalore,Preventive Maintenance,Low,Industrial,T125,20.7,48.6,132.8,Spare Part,68.6,0,108.7,310.8,300,Breached,4.7,Completed
SR17565,29-12-2025,Bangalore,Equipment Repair,Medium,Residential,T129,30.5,59.7,107.3,Technician Availability,0,0,5,202.5,270,Within SLA,4.4,Completed
SR17566,30-03-2026,Hyderabad,Network Support,Medium,Residential,T114,18.4,62.9,95.8,Spare Part,84.4,0,134.5,311.6,270,Breached,4.4,Completed
SR17567,22-12-2025,Pune,Installation,Critical,Business,T105,53.6,29.1,54.1,Spare Part,86.8,0,120.5,257.3,210,Breached,4.7,Completed
SR17568,04-08-2025,Bangalore,Preventive Maintenance,High,Industrial,T129,5,63.5,99.3,Technician Availability,0,0,59.7,227.5,240,Within SLA,4.3,Completed
SR17569,09-07-2026,Chennai,Network Support,Medium,Business,T109,42.8,31.1,89.3,Spare Part,104.6,0,134.6,297.8,270,Breached,5,Cancelled
SR17570,23-01-2025,Hyderabad,Network Support,High,Business,T122,42.7,77.1,110.8,Technician Availability,0,0,5.5,236.1,240,Within SLA,5,Completed
SR17571,04-06-2025,Pune,Preventive Maintenance,Medium,Business,T127,28.1,44.3,71.8,Travel,0,0,15,159.2,270,Within SLA,4.5,Completed
SR17572,05-07-2025,Chennai,Preventive Maintenance,Medium,Business,T111,5,56.9,102.3,Customer Availability,0,0,33.4,197.6,270,Within SLA,4.8,Completed
SR17573,06-09-2025,Mumbai,Preventive Maintenance,High,Business,T117,41.8,10,115.5,Scheduling,0,0,18.7,186,240,Within SLA,4.9,Completed
SR17574,14-05-2025,Bangalore,Electrical Service,High,Industrial,T127,28.3,67.9,112.6,Scheduling,0,0,8.1,216.9,240,Within SLA,4.1,Completed
SR17575,17-11-2025,Chennai,Equipment Repair,Low,Residential,T112,25.6,70.7,89.7,Scheduling,0,0,37.3,223.3,300,Within SLA,4.8,Completed
SR17576,25-01-2026,Pune,Electrical Service,High,Business,T112,52.9,40.7,126,No Delay,0,0,27,246.6,240,Breached,3.7,Completed
SR17577,10-03-2026,Hyderabad,Network Support,Medium,Industrial,T124,57,23.7,58.9,Customer Availability,0,0,25.6,165.2,270,Within SLA,4.9,Completed
SR17578,22-01-2025,Chennai,Network Support,High,Business,T116,27.4,23,93.4,No Delay,0,0,18.1,161.9,240,Within SLA,4.2,Completed
SR17579,05-05-2025,Hyderabad,Network Support,Medium,Industrial,T130,23.4,51.2,102.3,Scheduling,0,0,43.5,220.4,270,Within SLA,5,Completed
SR17580,20-03-2025,Mumbai,Preventive Maintenance,High,Residential,T101,5,28.8,85,Technician Availability,0,0,23.8,142.6,240,Within SLA,4.5,Completed
SR17581,20-02-2025,Pune,Installation,High,Residential,T118,11,49.8,107.9,Scheduling,0,0,14.3,183,240,Within SLA,4.5,Completed
SR17582,25-06-2025,Pune,Electrical Service,Medium,Industrial,T106,23.2,53.5,116.1,Customer Availability,0,0,38.6,231.4,270,Within SLA,4.7,Completed
SR17583,10-09-2025,Bangalore,Installation,Critical,Business,T105,51.1,55.7,31.3,Scheduling,0,0,25.9,164,210,Within SLA,4.5,Completed
SR17584,03-09-2025,Pune,Equipment Repair,Medium,Residential,T118,41.8,79.9,131.5,Travel,0,0,24.9,278.1,270,Breached,4.4,Completed
SR17585,16-04-2025,Chennai,Equipment Repair,Low,Business,T113,50.9,77.3,69.5,No Delay,0,0,34.5,232.2,300,Within SLA,5,Cancelled
SR17586,12-07-2025,Chennai,Electrical Service,Medium,Business,T106,45.4,54.3,120.4,Scheduling,0,0,43.7,263.8,270,Within SLA,4.9,Completed
SR17587,12-11-2025,Chennai,Network Support,Medium,Industrial,T107,35,64.6,65.1,No Delay,0,0,22,186.7,270,Within SLA,5,Cancelled
SR17588,29-10-2025,Mumbai,Equipment Repair,Medium,Business,T103,36.4,59.1,100,Technician Availability,0,0,35.3,230.8,270,Within SLA,4.8,Completed
SR17589,02-07-2026,Pune,Installation,High,Industrial,T111,43.1,80.6,100.8,Technician Availability,0,0,41.5,266,240,Breached,4.3,Completed
SR17590,25-09-2025,Pune,Installation,High,Industrial,T108,31.7,54.2,80.5,Technician Availability,0,0,53.2,219.6,240,Within SLA,4.8,Completed
SR17591,19-06-2025,Chennai,Preventive Maintenance,Medium,Industrial,T104,39.8,69.8,71.7,Travel,0,0,34.7,216,270,Within SLA,4.7,Completed
SR17592,05-07-2026,Bangalore,Network Support,High,Residential,T110,40.4,95.5,172.1,Spare Part,164.5,0,187.5,495.5,240,Breached,3.1,Completed
SR17593,31-03-2026,Bangalore,Preventive Maintenance,High,Business,T109,38.6,59.8,70.1,Technician Availability,0,0,24.8,193.3,240,Within SLA,5,Completed
SR17594,19-10-2025,Pune,Electrical Service,High,Industrial,T123,26.5,41.8,130.4,Approval,0,79.3,143.6,342.3,240,Breached,4.3,Completed
SR17595,18-07-2026,Pune,Equipment Repair,High,Industrial,T113,55.1,42.7,171.5,Approval,0,55.7,101.1,370.4,240,Breached,4.1,Completed
SR17596,21-05-2025,Hyderabad,Preventive Maintenance,Low,Business,T119,54.9,36.7,75,Technician Availability,0,0,36.8,203.4,300,Within SLA,4.6,Completed
SR17597,26-05-2025,Pune,Preventive Maintenance,High,Residential,T130,16,66.7,37.8,No Delay,0,0,34.3,154.8,240,Within SLA,5,Completed
SR17598,01-03-2026,Chennai,Electrical Service,Medium,Industrial,T115,5,58.7,85.5,Spare Part,126.4,0,144.2,293.4,270,Breached,4.4,Completed
SR17599,10-11-2025,Mumbai,Installation,High,Industrial,T105,28.4,44.3,71.5,Customer Availability,0,0,34.6,178.8,240,Within SLA,4.9,Completed
SR17600,03-07-2025,Pune,Installation,High,Industrial,T125,23,82.3,105.8,Scheduling,0,0,32.2,243.3,240,Breached,5,Completed
SR17601,08-05-2025,Pune,Electrical Service,Low,Industrial,T113,10.3,43.6,71.8,Approval,0,113.4,138.8,264.5,300,Within SLA,4.7,Completed
SR17602,14-10-2025,Chennai,Installation,Critical,Business,T112,29.4,53.4,79.6,No Delay,0,0,24.7,187.1,210,Within SLA,5,Completed
SR17603,10-09-2025,Hyderabad,Electrical Service,High,Industrial,T109,56.4,35.8,83.9,No Delay,0,0,46.2,222.3,240,Within SLA,5,Completed
SR17604,21-01-2026,Pune,Installation,Critical,Residential,T124,41.9,49.3,49.5,Customer Availability,0,0,23.3,164,210,Within SLA,4.3,Completed
SR17605,18-08-2025,Bangalore,Electrical Service,Medium,Business,T108,47.3,35.4,79.5,Scheduling,0,0,5,167.2,270,Within SLA,4.9,Completed
SR17606,28-09-2025,Bangalore,Installation,High,Residential,T109,54.8,49.4,83.1,Spare Part,97.1,0,134.5,321.8,240,Breached,4,Completed
SR17607,19-02-2026,Bangalore,Preventive Maintenance,High,Business,T121,46.6,30.5,64.5,Approval,0,33.5,59.5,201.1,240,Within SLA,4.8,Completed
SR17608,17-07-2025,Mumbai,Preventive Maintenance,Medium,Business,T113,32.5,41.2,95.7,Scheduling,0,0,40.4,209.8,270,Within SLA,5,Completed
SR17609,19-11-2025,Mumbai,Installation,High,Business,T127,52.5,37.2,119.7,No Delay,0,0,24.2,233.6,240,Within SLA,4.9,Completed
SR17610,25-02-2025,Pune,Electrical Service,High,Residential,T129,23,38.2,78.1,Approval,0,75.7,99.2,238.5,240,Within SLA,4.7,Completed
SR17611,22-07-2025,Pune,Preventive Maintenance,High,Residential,T109,12.2,33.3,84.7,Scheduling,0,0,35.7,165.9,240,Within SLA,4.6,Completed
SR17612,18-05-2025,Pune,Equipment Repair,Medium,Industrial,T106,56,44.5,77.5,Scheduling,0,0,40,218,270,Within SLA,5,Completed
SR17613,26-02-2026,Mumbai,Installation,High,Residential,T129,58.1,10,139.1,Spare Part,158.4,0,200.8,408,240,Breached,4.4,Completed
SR17614,26-02-2025,Pune,Equipment Repair,High,Industrial,T130,28.9,64.7,66.5,Customer Availability,0,0,28,188.1,240,Within SLA,4.8,Completed
SR17615,16-07-2026,Chennai,Equipment Repair,High,Business,T106,27,56.8,65.3,No Delay,0,0,32.1,181.2,240,Within SLA,4,Completed
SR17616,12-03-2025,Hyderabad,Network Support,Medium,Industrial,T111,43.4,57.1,69.2,No Delay,0,0,65.2,234.9,270,Within SLA,4.3,Completed
SR17617,07-01-2026,Bangalore,Equipment Repair,Medium,Residential,T110,18.6,47.6,123.6,No Delay,0,0,33.3,223.1,270,Within SLA,4.6,Completed
SR17618,29-05-2026,Bangalore,Equipment Repair,Low,Business,T114,31.4,76.1,126.2,No Delay,0,0,55.5,289.2,300,Within SLA,5,Completed
SR17619,25-03-2025,Chennai,Network Support,High,Business,T128,38.5,36.6,60.3,Travel,0,0,26.8,162.2,240,Within SLA,4.7,Completed
SR17620,12-02-2025,Pune,Network Support,Medium,Industrial,T106,24.6,16.9,109.6,Spare Part,66.7,0,110.9,262,270,Within SLA,5,Completed
SR17621,13-05-2025,Mumbai,Network Support,Medium,Industrial,T107,51.5,56.2,73.6,Scheduling,0,0,55.4,236.7,270,Within SLA,4.9,Completed
SR17622,30-01-2026,Pune,Electrical Service,High,Residential,T109,38.9,88.9,44.4,Scheduling,0,0,56,228.2,240,Within SLA,4.9,Completed
SR17623,06-03-2025,Pune,Network Support,Medium,Business,T103,33,79.7,44.3,No Delay,0,0,7.1,164.1,270,Within SLA,4.1,Completed
SR17624,17-10-2025,Bangalore,Electrical Service,High,Industrial,T112,49.7,69,80.9,Technician Availability,0,0,62,261.6,240,Breached,4.6,Completed
SR17625,11-01-2026,Bangalore,Installation,Medium,Business,T116,37.3,96.1,110.9,Travel,0,0,27.9,272.2,270,Breached,4.9,Completed
SR17626,12-04-2026,Mumbai,Electrical Service,Critical,Residential,T113,24.3,42.5,86.3,Approval,0,125.5,153.1,306.2,210,Breached,4.1,Completed
SR17627,01-08-2025,Bangalore,Installation,Low,Business,T106,54,41.5,89.7,No Delay,0,0,28.2,213.4,300,Within SLA,4.5,Completed
SR17628,28-05-2025,Pune,Network Support,Medium,Industrial,T113,34.6,45.5,32.3,Spare Part,224.1,0,290.8,403.2,270,Breached,4.1,Completed
SR17629,27-07-2026,Chennai,Network Support,Medium,Residential,T126,5,10,75.2,Approval,0,113,144.8,235,270,Within SLA,4.5,Completed
SR17630,16-04-2026,Mumbai,Installation,High,Residential,T105,39.2,79.8,78,Technician Availability,0,0,32.8,229.8,240,Within SLA,4.6,Cancelled
SR17631,29-05-2025,Chennai,Preventive Maintenance,Medium,Business,T104,6.2,50.5,74.1,Travel,0,0,36,166.8,270,Within SLA,4.6,Cancelled
SR17632,29-03-2025,Pune,Electrical Service,Medium,Industrial,T108,66.3,37.9,55.7,No Delay,0,0,37.4,197.3,270,Within SLA,5,Cancelled
SR17633,20-11-2025,Mumbai,Equipment Repair,High,Business,T103,40.4,46.4,143.5,Technician Availability,0,0,44,274.3,240,Breached,5,Completed
SR17634,31-01-2026,Chennai,Network Support,Low,Business,T102,40.4,31.4,103.4,Scheduling,0,0,23.8,199,300,Within SLA,5,Completed
SR17635,08-02-2026,Mumbai,Electrical Service,High,Business,T120,46.3,51.3,111.4,Customer Availability,0,0,39.8,248.8,240,Breached,3.7,Completed
SR17636,23-03-2025,Pune,Electrical Service,High,Industrial,T119,8.3,40,89.1,No Delay,0,0,17.2,154.6,240,Within SLA,4.6,Completed
SR17637,13-10-2025,Mumbai,Network Support,Low,Business,T107,41,40.9,126.2,Approval,0,98.4,119.2,327.3,300,Breached,4.8,Completed
SR17638,17-01-2026,Pune,Installation,High,Business,T112,19.8,32.5,57.9,No Delay,0,0,37.4,147.6,240,Within SLA,4.6,Completed
SR17639,27-09-2025,Mumbai,Network Support,Medium,Residential,T129,28.9,50.9,111.9,Spare Part,130.7,0,175.9,367.6,270,Breached,4.3,Completed
SR17640,19-10-2025,Mumbai,Electrical Service,Medium,Residential,T104,41.5,40,50.7,Technician Availability,0,0,64.1,196.3,270,Within SLA,4.7,Completed
SR17641,29-03-2026,Bangalore,Preventive Maintenance,Medium,Residential,T110,26.7,77.2,87.9,Spare Part,177.1,0,196.7,388.5,270,Breached,3.8,Completed
SR17642,24-01-2025,Pune,Installation,High,Industrial,T128,6.2,60.8,86.5,Approval,0,93.6,144.9,298.4,240,Breached,4.6,Completed
SR17643,07-11-2025,Hyderabad,Network Support,Medium,Business,T109,42.2,23.8,89.3,No Delay,0,0,16.9,172.2,270,Within SLA,4.4,Completed
SR17644,06-04-2026,Mumbai,Equipment Repair,Medium,Business,T129,45.7,62.3,86.7,Scheduling,0,0,18.4,213.1,270,Within SLA,4.6,Completed
SR17645,27-07-2025,Chennai,Network Support,High,Residential,T112,18.4,56.8,20.9,Spare Part,112.9,0,147.1,243.2,240,Breached,4.7,Completed
SR17646,14-03-2026,Bangalore,Electrical Service,Low,Business,T111,23.2,51.4,74.1,No Delay,0,0,51.9,200.6,300,Within SLA,4.3,Completed
SR17647,22-06-2026,Bangalore,Electrical Service,Critical,Industrial,T121,32,46.9,84,Technician Availability,0,0,36.7,199.6,210,Within SLA,4.7,Completed
SR17648,02-12-2025,Mumbai,Equipment Repair,Medium,Business,T130,63.8,73.5,71.2,Technician Availability,0,0,40.1,248.6,270,Within SLA,4.7,Completed
SR17649,26-02-2026,Hyderabad,Installation,Medium,Residential,T119,61,27.9,39.3,No Delay,0,0,47.8,176,270,Within SLA,4.5,Completed
SR17650,17-11-2025,Bangalore,Electrical Service,High,Industrial,T102,51.3,48.6,75.6,Travel,0,0,38.3,213.8,240,Within SLA,4.7,Completed
SR17651,12-05-2026,Pune,Installation,Low,Business,T106,66.1,16.5,104.8,Travel,0,0,53.3,240.7,300,Within SLA,4.6,Completed
SR17652,10-08-2026,Mumbai,Installation,High,Business,T130,51.2,60.7,131.2,Technician Availability,0,0,40.1,283.2,240,Breached,4.2,Completed
SR17653,12-06-2025,Mumbai,Network Support,High,Business,T106,39.1,48.7,81.8,No Delay,0,0,73.2,242.8,240,Breached,4.5,Completed
SR17654,25-06-2026,Hyderabad,Installation,Medium,Industrial,T101,18.4,30.4,79,Scheduling,0,0,34.5,162.3,270,Within SLA,4.7,Completed
SR17655,14-06-2025,Pune,Electrical Service,Medium,Business,T107,9.1,53.7,62.7,Travel,0,0,43.5,169,270,Within SLA,5,Completed
SR17656,20-07-2026,Pune,Electrical Service,Medium,Residential,T112,27.7,77.3,132.5,No Delay,0,0,29.6,267.1,270,Within SLA,4.4,Completed
SR17657,22-10-2025,Hyderabad,Preventive Maintenance,High,Residential,T121,37.9,52.2,64.1,Travel,0,0,17.9,172.1,240,Within SLA,4.5,Completed
SR17658,11-02-2025,Chennai,Installation,Low,Residential,T123,69.5,18.5,75.8,No Delay,0,0,5,168.8,300,Within SLA,4.6,Completed
SR17659,12-10-2025,Pune,Preventive Maintenance,Medium,Residential,T112,31.6,49.6,99.3,No Delay,0,0,5,185.5,270,Within SLA,5,Completed
SR17660,22-01-2026,Chennai,Network Support,High,Industrial,T120,37.3,55.9,114.3,Technician Availability,0,0,32.5,240,240,Within SLA,4.4,Completed
SR17661,18-05-2025,Chennai,Preventive Maintenance,Medium,Residential,T121,40.2,36.1,70.2,Approval,0,68.2,131.2,277.7,270,Breached,4.2,Completed
SR17662,06-07-2025,Mumbai,Installation,Low,Residential,T123,38.1,94.4,79.7,Scheduling,0,0,49,261.2,300,Within SLA,4.8,Completed
SR17663,07-03-2026,Mumbai,Electrical Service,Critical,Residential,T106,61.7,21,78.5,Customer Availability,0,0,40.7,201.9,210,Within SLA,4.8,Completed
SR17664,08-07-2026,Bangalore,Network Support,Medium,Industrial,T114,54.9,10,44.8,Approval,0,105.1,134.5,244.2,270,Within SLA,4.7,Completed
SR17665,20-02-2026,Mumbai,Installation,Medium,Industrial,T117,35.1,31.3,98.5,Travel,0,0,53.3,218.2,270,Within SLA,4.7,Completed
SR17666,02-03-2026,Pune,Network Support,Low,Business,T117,25.6,11,67.1,Technician Availability,0,0,47.1,150.8,300,Within SLA,4.3,Completed
SR17667,20-02-2026,Pune,Equipment Repair,High,Residential,T118,26.6,68.9,72.1,No Delay,0,0,12.2,179.8,240,Within SLA,4.8,Completed
SR17668,26-01-2025,Chennai,Installation,Medium,Business,T113,35.5,71.2,95.2,No Delay,0,0,48.6,250.5,270,Within SLA,5,Completed
SR17669,06-01-2026,Pune,Equipment Repair,Low,Industrial,T113,24.3,17.8,87.9,Customer Availability,0,0,25.6,155.6,300,Within SLA,5,Completed
SR17670,20-01-2026,Mumbai,Preventive Maintenance,Medium,Business,T127,48.6,28.2,138.2,Spare Part,175.6,0,212.7,427.7,270,Breached,4.1,Completed
SR17671,25-02-2025,Mumbai,Installation,Critical,Industrial,T111,24.9,25.7,138.1,Travel,0,0,18.3,207,210,Within SLA,5,Completed
SR17672,10-09-2025,Mumbai,Equipment Repair,Low,Business,T103,58.3,49.5,128.7,No Delay,0,0,64.6,301.1,300,Breached,4.5,Cancelled
SR17673,16-04-2025,Hyderabad,Electrical Service,Low,Residential,T117,45.4,59.4,145.4,Technician Availability,0,0,18.5,268.7,300,Within SLA,4.6,Completed
SR17674,10-05-2025,Pune,Preventive Maintenance,Medium,Industrial,T126,15.4,79.9,133.3,No Delay,0,0,49.7,278.3,270,Breached,4.3,Completed
SR17675,11-01-2026,Bangalore,Installation,Medium,Industrial,T102,57.1,58.5,35.8,Travel,0,0,53.6,205,270,Within SLA,5,Completed
SR17676,04-11-2025,Pune,Installation,High,Industrial,T130,15.2,43.3,101.6,No Delay,0,0,42.5,202.6,240,Within SLA,4.7,Completed
SR17677,01-04-2025,Pune,Electrical Service,High,Residential,T128,59.1,42.4,94.6,Approval,0,39.9,79.5,275.6,240,Breached,4.7,Completed
SR17678,28-01-2026,Hyderabad,Electrical Service,Low,Residential,T102,46.2,52,93.3,No Delay,0,0,24.7,216.2,300,Within SLA,4.7,Completed
SR17679,18-06-2026,Pune,Equipment Repair,Medium,Industrial,T107,68.6,53.2,70.6,Travel,0,0,32.5,224.9,270,Within SLA,4.4,Completed
SR17680,20-04-2025,Chennai,Equipment Repair,Low,Industrial,T127,5,47.5,32.6,Technician Availability,0,0,18,103.1,300,Within SLA,4.5,Completed
SR17681,15-07-2026,Mumbai,Equipment Repair,Medium,Residential,T129,37.1,51.9,68.5,Spare Part,132.9,0,176,333.5,270,Breached,4.2,Completed
SR17682,08-08-2026,Mumbai,Network Support,High,Residential,T128,34.6,49.5,64.8,Spare Part,174,0,216.1,365,240,Breached,3.6,Completed
SR17683,06-12-2025,Hyderabad,Preventive Maintenance,Medium,Residential,T122,25.7,21,105.9,Approval,0,123.2,147.9,300.5,270,Breached,3.9,Completed
SR17684,19-07-2026,Mumbai,Installation,Low,Residential,T125,49.8,53,76.5,No Delay,0,0,38.9,218.2,300,Within SLA,4.8,Completed
SR17685,22-12-2025,Chennai,Preventive Maintenance,Low,Residential,T110,30.2,32.5,122.3,Scheduling,0,0,36.6,221.6,300,Within SLA,4.8,Completed
SR17686,17-06-2025,Hyderabad,Electrical Service,High,Residential,T114,56.6,54.1,138.4,Travel,0,0,23.2,272.3,240,Breached,4.8,Completed
SR17687,11-07-2026,Bangalore,Preventive Maintenance,High,Business,T121,21,59.8,60.4,Spare Part,127.5,0,162.3,303.5,240,Breached,4.7,Completed
SR17688,28-03-2026,Mumbai,Preventive Maintenance,Medium,Residential,T119,6.2,73.5,53.3,Customer Availability,0,0,69.7,202.7,270,Within SLA,4.4,Completed
SR17689,15-04-2025,Pune,Equipment Repair,Low,Residential,T117,23.8,49.3,99.7,Scheduling,0,0,27.4,200.2,300,Within SLA,5,Completed
SR17690,30-05-2025,Chennai,Electrical Service,Critical,Industrial,T116,43.6,37.2,103.2,Spare Part,249.4,0,261,445,210,Breached,3.6,Completed
SR17691,26-05-2025,Chennai,Preventive Maintenance,Medium,Industrial,T117,50,66.9,88.3,Scheduling,0,0,17.4,222.6,270,Within SLA,4.8,Completed
SR17692,26-10-2025,Mumbai,Installation,Medium,Business,T118,20.7,51.3,50.2,No Delay,0,0,32.6,154.8,270,Within SLA,4.9,Completed
SR17693,16-06-2025,Bangalore,Equipment Repair,High,Residential,T129,42.8,89.3,95.1,Approval,0,108.2,151,378.2,240,Breached,3.4,Cancelled
SR17694,17-02-2025,Pune,Preventive Maintenance,Low,Industrial,T127,40.3,21.6,78.6,No Delay,0,0,20.3,160.8,300,Within SLA,4.6,Completed
SR17695,27-08-2025,Bangalore,Electrical Service,Medium,Industrial,T111,38.1,38.4,106,Customer Availability,0,0,39.8,222.3,270,Within SLA,5,Completed
SR17696,07-01-2025,Bangalore,Installation,High,Business,T119,61.2,35.7,78.2,No Delay,0,0,28.7,203.8,240,Within SLA,4.4,Completed
SR17697,09-04-2026,Mumbai,Electrical Service,Low,Residential,T111,30.7,86.9,109.9,No Delay,0,0,32.1,259.6,300,Within SLA,4.6,Completed
SR17698,29-03-2026,Pune,Electrical Service,High,Industrial,T110,20.9,59.1,110,Technician Availability,0,0,8.9,198.9,240,Within SLA,4.4,Completed
SR17699,06-01-2026,Mumbai,Electrical Service,Medium,Residential,T130,36.1,12.6,67.5,Technician Availability,0,0,30.7,146.9,270,Within SLA,5,Completed
